time,r19i1p1f2,r17i1p1f2,r22i1p1f2,r15i1p1f2,r30i1p1f2,r14i1p1f2,r13i1p1f2,r18i1p1f2,r6i1p1f2,r27i1p1f2,r5i1p1f2,r26i1p1f2,r10i1p1f2,r12i1p1f2,r25i1p1f2,r11i1p1f2,r23i1p1f2,r3i1p1f2,r1i1p1f2,r24i1p1f2,r7i1p1f2,r4i1p1f2,r8i1p1f2,r9i1p1f2,r16i1p1f2,r29i1p1f2,r21i1p1f2,r28i1p1f2,r20i1p1f2,r1i1000p1f2,r2i1p1f2
1988-03-16 12:00:00,37377720000000.0,33009009000000.0,33728728000000.0,37283772000000.0,33305735000000.0,30845855000000.0,34033073000000.0,31895970000000.0,34366625000000.0,34349842000000.0,30452150000000.0,29967287000000.0,30747983000000.0,34973390000000.0,30208474000000.0,32441635000000.0,35058203000000.0,29636734000000.0,31506708000000.0,33112931000000.0,33622891000000.0,34910862000000.0,34546555000000.0,34695845000000.0,32729582000000.0,33913582000000.0,33076294000000.0,32707180000000.0,34464042000000.0,33311492000000.0,33153486000000.0
1988-04-16 00:00:00,38810214000000.0,34411882000000.0,35271123000000.0,38536036000000.0,35015358000000.0,32402324000000.0,35426388000000.0,33483563000000.0,36076990000000.0,36129970000000.0,31761765000000.0,31482328000000.0,32507962000000.0,36480600000000.0,31731122000000.0,34132933000000.0,36846885000000.0,30962763000000.0,33180118000000.0,34666520000000.0,35101071000000.0,36701530000000.0,36518622000000.0,36094347000000.0,34105560000000.0,35738456000000.0,34602160000000.0,34203096000000.0,35879430000000.0,34914180000000.0,34813076000000.0
1988-05-16 12:00:00,38464163000000.0,33955920000000.0,34629883000000.0,37816120000000.0,34698177000000.0,31807362000000.0,34495667000000.0,33253709000000.0,35528154000000.0,35804950000000.0,31048415000000.0,30895495000000.0,32330398000000.0,35774184000000.0,31091828000000.0,33605982000000.0,36243440000000.0,30310062000000.0,32773990000000.0,34139101000000.0,34168709000000.0,36163734000000.0,36101452000000.0,35608563000000.0,33557077000000.0,35432630000000.0,33890262000000.0,33529988000000.0,35631490000000.0,34719510000000.0,34219703000000.0
1988-06-16 00:00:00,34357799000000.0,29589250000000.0,30290727000000.0,33462166000000.0,30843645000000.0,27723070000000.0,30190814000000.0,28905883000000.0,31121453000000.0,31016549000000.0,26297212000000.0,26457571000000.0,28221848000000.0,31522644000000.0,25936091000000.0,28938596000000.0,32131724000000.0,26290556000000.0,28115108000000.0,29763935000000.0,29942683000000.0,31808257000000.0,31236300000000.0,31357776000000.0,29030740000000.0,30842932000000.0,29498395000000.0,28544223000000.0,31791642000000.0,30713047000000.0,29651037000000.0
1988-07-16 12:00:00,26917820000000.0,22740224000000.0,22919548000000.0,25969157000000.0,24002968000000.0,21166731000000.0,23406238000000.0,22005097000000.0,24429510000000.0,23859530000000.0,18532448000000.0,20251907000000.0,21363348000000.0,24342360000000.0,18104812000000.0,21718150000000.0,25496818000000.0,19414838000000.0,20982629000000.0,22771455000000.0,22675470000000.0,24724587000000.0,23078032000000.0,23972528000000.0,22072420000000.0,23467596000000.0,22199940000000.0,20587980000000.0,25015653000000.0,23654738000000.0,22943575000000.0
1988-08-16 12:00:00,21093690000000.0,17549434000000.0,18079862000000.0,19996877000000.0,18540891000000.0,15620083000000.0,17625657000000.0,16805609000000.0,19291492000000.0,18389000000000.0,13297699000000.0,15045529000000.0,16235306000000.0,18456636000000.0,12417391000000.0,16252402000000.0,20293385000000.0,13881138000000.0,15489751000000.0,17174306000000.0,16906622000000.0,18950306000000.0,17337531000000.0,17842649000000.0,16293253000000.0,17822965000000.0,15632976000000.0,15027828000000.0,19506430000000.0,17922559000000.0,18178223000000.0
1988-09-16 00:00:00,20673425000000.0,16915460000000.0,17488138000000.0,19371830000000.0,18008144000000.0,14722655000000.0,16896176000000.0,16083845000000.0,18318226000000.0,17856543000000.0,12647795000000.0,14306892000000.0,15292927000000.0,18057435000000.0,11915997000000.0,15320702000000.0,19315122000000.0,13508293000000.0,14877068000000.0,16269955000000.0,16202999000000.0,17989835000000.0,16603072000000.0,17031120000000.0,15812853000000.0,16985046000000.0,15244244000000.0,14489647000000.0,19079511000000.0,17404399000000.0,17567519000000.0
1988-10-16 12:00:00,22235474000000.0,18513000000000.0,19186246000000.0,21213011000000.0,19843252000000.0,16395880000000.0,18550480000000.0,17653157000000.0,19721143000000.0,19471027000000.0,14026294000000.0,16062632000000.0,16796835000000.0,19613010000000.0,13535665000000.0,17054092000000.0,20888724000000.0,15250529000000.0,16604893000000.0,17755592000000.0,17681885000000.0,19935162000000.0,18397287000000.0,18728398000000.0,17632644000000.0,18517819000000.0,17199547000000.0,16040312000000.0,21014853000000.0,19084018000000.0,19075766000000.0
1988-11-16 00:00:00,24759492000000.0,20890434000000.0,21805459000000.0,23705640000000.0,22253167000000.0,18650858000000.0,21105494000000.0,20035846000000.0,21969882000000.0,22104922000000.0,16460611000000.0,18623727000000.0,19474814000000.0,21922690000000.0,16253591000000.0,19846184000000.0,23172050000000.0,17711084000000.0,19318583000000.0,20132988000000.0,20268051000000.0,22508007000000.0,21092630000000.0,21383784000000.0,20204558000000.0,21254396000000.0,19995248000000.0,18476857000000.0,23741124000000.0,21673750000000.0,21652790000000.0
1988-12-16 12:00:00,27821028000000.0,23967436000000.0,25207850000000.0,26761767000000.0,25202566000000.0,21426598000000.0,24056244000000.0,23092011000000.0,24847190000000.0,24789245000000.0,19690873000000.0,21826153000000.0,22883582000000.0,25075500000000.0,19271620000000.0,23081406000000.0,26231003000000.0,20939098000000.0,22450595000000.0,23091716000000.0,23252480000000.0,25791258000000.0,24181249000000.0,24548307000000.0,23558028000000.0,24340070000000.0,23439012000000.0,21308788000000.0,26742530000000.0,24802780000000.0,24565063000000.0
1989-01-16 12:00:00,31481366000000.0,27393990000000.0,28630665000000.0,29988137000000.0,28533661000000.0,24519624000000.0,27351203000000.0,26451802000000.0,27691554000000.0,27886354000000.0,23064062000000.0,25336538000000.0,26440966000000.0,28375230000000.0,22887692000000.0,26593515000000.0,29580933000000.0,24346972000000.0,25990196000000.0,26591933000000.0,26537780000000.0,29241970000000.0,27332815000000.0,27859773000000.0,27199982000000.0,27912896000000.0,26915138000000.0,24551614000000.0,29895506000000.0,27996866000000.0,28038700000000.0
1989-02-15 00:00:00,34812176000000.0,30421323000000.0,31491004000000.0,32797920000000.0,31503178000000.0,27551070000000.0,30285622000000.0,29789113000000.0,30598026000000.0,30853455000000.0,26160197000000.0,28437239000000.0,29471898000000.0,31534930000000.0,26120636000000.0,29952922000000.0,32741857000000.0,27377460000000.0,29084298000000.0,29641280000000.0,29770247000000.0,32257410000000.0,30315165000000.0,30762173000000.0,30040670000000.0,31382988000000.0,29975718000000.0,27519881000000.0,33099583000000.0,30972653000000.0,31202904000000.0
1989-03-16 12:00:00,37428518000000.0,32930194000000.0,33743648000000.0,35596690000000.0,34032006000000.0,30029450000000.0,32753282000000.0,32361900000000.0,33094631000000.0,33403730000000.0,28997807000000.0,31101640000000.0,32042080000000.0,33931395000000.0,28674892000000.0,32649380000000.0,35381106000000.0,29953203000000.0,31740612000000.0,32259710000000.0,32519532000000.0,34722493000000.0,32881687000000.0,33218015000000.0,32434980000000.0,34128972000000.0,32716418000000.0,30016658000000.0,35932300000000.0,33625473000000.0,33926215000000.0
1989-04-16 00:00:00,38774403000000.0,34319364000000.0,35381177000000.0,37286590000000.0,35627156000000.0,31730002000000.0,34451006000000.0,33808050000000.0,34475734000000.0,35115583000000.0,30776484000000.0,32782910000000.0,33724708000000.0,35896447000000.0,30569128000000.0,34304625000000.0,37075684000000.0,31593343000000.0,33110775000000.0,33823012000000.0,34229012000000.0,36329514000000.0,34584163000000.0,34665449000000.0,33937045000000.0,35825924000000.0,34230625000000.0,31463200000000.0,37587125000000.0,35269265000000.0,35550417000000.0
1989-05-16 12:00:00,38305260000000.0,33510874000000.0,34987538000000.0,36653390000000.0,35034508000000.0,31152388000000.0,34166872000000.0,32793157000000.0,34052776000000.0,34785510000000.0,30197986000000.0,32731048000000.0,33611011000000.0,35444150000000.0,29760583000000.0,33327600000000.0,36462810000000.0,31189302000000.0,32415710000000.0,33467190000000.0,33516240000000.0,35897123000000.0,34118205000000.0,34239022000000.0,33421177000000.0,35200250000000.0,33693230000000.0,30830026000000.0,36973990000000.0,34691296000000.0,35103407000000.0
1989-06-16 00:00:00,34135860000000.0,28598507000000.0,30599348000000.0,32406115000000.0,30431984000000.0,27043200000000.0,29739410000000.0,28065095000000.0,30273484000000.0,30357756000000.0,25941867000000.0,28900896000000.0,29463274000000.0,31451855000000.0,24997750000000.0,28860964000000.0,31379604000000.0,26661848000000.0,27639088000000.0,29484590000000.0,29480950000000.0,31039100000000.0,29912782000000.0,29500444000000.0,29578305000000.0,30341958000000.0,29457402000000.0,26298860000000.0,31521270000000.0,30143364000000.0,30246563000000.0
1989-07-16 12:00:00,26565060000000.0,21909526000000.0,23645626000000.0,25605093000000.0,22877674000000.0,20612045000000.0,23033117000000.0,21275800000000.0,23516703000000.0,22638055000000.0,19143433000000.0,22110884000000.0,22049272000000.0,24736344000000.0,18023890000000.0,22303824000000.0,23691954000000.0,19570432000000.0,20743186000000.0,22956726000000.0,23570860000000.0,23433354000000.0,23320180000000.0,22331557000000.0,22757230000000.0,23474765000000.0,21841115000000.0,19465144000000.0,23197274000000.0,22225405000000.0,22753055000000.0
1989-08-16 12:00:00,20473240000000.0,16918134000000.0,19087344000000.0,20038363000000.0,16564276000000.0,15470245000000.0,17508090000000.0,15915284000000.0,18041874000000.0,16788716000000.0,13668547000000.0,16530402000000.0,16162625000000.0,19065215000000.0,13116285000000.0,16799456000000.0,17897735000000.0,14242455000000.0,15065915000000.0,17460840000000.0,18084358000000.0,18054084000000.0,17587572000000.0,16849670000000.0,16927861000000.0,18019650000000.0,15998212000000.0,13579176000000.0,17422727000000.0,16647266000000.0,17692858000000.0
1989-09-16 00:00:00,19785811000000.0,16278007000000.0,18396834000000.0,19129218000000.0,15934189000000.0,14715930000000.0,16591963000000.0,15350620000000.0,17240668000000.0,16246564000000.0,13324544000000.0,15888336000000.0,15620385000000.0,18416149000000.0,12696258000000.0,16191767000000.0,16965142000000.0,13349229000000.0,14126100000000.0,16951137000000.0,17304589000000.0,17322387000000.0,17005863000000.0,16138430000000.0,16236405000000.0,17676080000000.0,15232164000000.0,12957583000000.0,16726222000000.0,16011139000000.0,17274678000000.0
1989-10-16 12:00:00,21542876000000.0,17578972000000.0,19741500000000.0,20892405000000.0,17755296000000.0,16317773000000.0,18368116000000.0,16769472000000.0,18841525000000.0,18031588000000.0,15184028000000.0,17744242000000.0,17588245000000.0,20223360000000.0,14347821000000.0,17835569000000.0,18513390000000.0,14863561000000.0,15601280000000.0,18770815000000.0,18983714000000.0,19053706000000.0,18803012000000.0,17596850000000.0,18031590000000.0,19326363000000.0,16768832000000.0,14641717000000.0,18196784000000.0,17450885000000.0,19047272000000.0
1989-11-16 00:00:00,24149297000000.0,20022565000000.0,22226110000000.0,23329797000000.0,20228623000000.0,18770825000000.0,20954915000000.0,19289585000000.0,21243323000000.0,20762606000000.0,17957632000000.0,20296365000000.0,20334718000000.0,22722440000000.0,17323528000000.0,20436176000000.0,20861048000000.0,17491993000000.0,17962373000000.0,21196848000000.0,21391330000000.0,21583133000000.0,21426580000000.0,20338652000000.0,20722875000000.0,21407042000000.0,18882130000000.0,17163891000000.0,20650555000000.0,19897875000000.0,21586399000000.0
1989-12-16 12:00:00,27135870000000.0,22916293000000.0,25223202000000.0,26433366000000.0,23434490000000.0,21996222000000.0,23912507000000.0,22193048000000.0,24125165000000.0,24080514000000.0,20990742000000.0,23427417000000.0,23159009000000.0,25577004000000.0,20634710000000.0,23659614000000.0,24066157000000.0,20808548000000.0,20916789000000.0,24078327000000.0,24347951000000.0,24493685000000.0,24449154000000.0,23415897000000.0,23751190000000.0,24636637000000.0,21573160000000.0,20173031000000.0,23789130000000.0,22951986000000.0,24841168000000.0
1990-01-16 12:00:00,30611070000000.0,26060205000000.0,28473781000000.0,29827386000000.0,26791563000000.0,25586246000000.0,27037574000000.0,25999600000000.0,27243330000000.0,27702015000000.0,24022874000000.0,26990670000000.0,26307774000000.0,28877875000000.0,24235794000000.0,27358120000000.0,27384842000000.0,24376819000000.0,24422426000000.0,27499912000000.0,27595360000000.0,27980450000000.0,27740830000000.0,26548619000000.0,26970897000000.0,27898359000000.0,24811003000000.0,23695210000000.0,27316550000000.0,26526590000000.0,28318560000000.0
1990-02-15 00:00:00,33820997000000.0,29170153000000.0,31663919000000.0,32554044000000.0,30297995000000.0,28559400000000.0,30044508000000.0,29171780000000.0,30138715000000.0,30878682000000.0,26925085000000.0,30177120000000.0,29227766000000.0,32022033000000.0,27285527000000.0,30417216000000.0,30501897000000.0,27423534000000.0,27517795000000.0,30493030000000.0,30425817000000.0,30965917000000.0,30791396000000.0,29577536000000.0,29959893000000.0,31138832000000.0,28044062000000.0,26861747000000.0,30323012000000.0,29587046000000.0,31593480000000.0
1990-03-16 12:00:00,36204630000000.0,31998326000000.0,34437820000000.0,34965322000000.0,33118623000000.0,31238799000000.0,32579695000000.0,31920432000000.0,32706071000000.0,33289293000000.0,29841380000000.0,32613850000000.0,31847453000000.0,34483573000000.0,30270340000000.0,33008150000000.0,33264048000000.0,30004707000000.0,30187358000000.0,32711717000000.0,32847216000000.0,33396684000000.0,33262550000000.0,32131999000000.0,32635993000000.0,33982855000000.0,31102849000000.0,29416210000000.0,33046632000000.0,32196992000000.0,34059440000000.0
1990-04-16 00:00:00,37606400000000.0,33491515000000.0,36190695000000.0,36566227000000.0,34806797000000.0,32851943000000.0,34322512000000.0,33803733000000.0,34275403000000.0,34840223000000.0,31531798000000.0,34185557000000.0,33554111000000.0,36124156000000.0,31732640000000.0,34709910000000.0,35173425000000.0,31646116000000.0,31622154000000.0,34275733000000.0,34366474000000.0,34873102000000.0,34614763000000.0,33831944000000.0,34097288000000.0,35660526000000.0,32796419000000.0,30913692000000.0,34602417000000.0,34082386000000.0,35701563000000.0
1990-05-16 12:00:00,37158174000000.0,32885153000000.0,35660750000000.0,36140170000000.0,34024062000000.0,32468250000000.0,34024194000000.0,33211072000000.0,33534517000000.0,34515213000000.0,31130183000000.0,34221102000000.0,33334686000000.0,35450830000000.0,31079189000000.0,34233068000000.0,34886543000000.0,31371716000000.0,31181490000000.0,33734946000000.0,33645360000000.0,34405534000000.0,33880060000000.0,33314193000000.0,33473738000000.0,34782688000000.0,31872373000000.0,30141462000000.0,33946344000000.0,33746338000000.0,35178137000000.0
