time,r7i1p1f1,r31i1p1f1,r12i1p1f1,r18i1p1f1,r13i1p1f1,r30i1p1f1,r44i1p1f1,r41i1p1f1,r40i1p1f1,r17i1p1f1,r10i1p1f1,r33i1p1f1,r35i1p1f1,r1i1p1f1,r19i1p1f1,r5i1p1f1,r36i1p1f1,r15i1p1f1,r25i1p1f1,r45i1p1f1,r23i1p1f1,r46i1p1f1,r4i1p1f1,r22i1p1f1,r27i1p1f1,r28i1p1f1,r43i1p1f1,r9i1p1f1,r47i1p1f1,r8i1p1f1,r38i1p1f1,r42i1p1f1,r32i1p1f1,r11i1p1f1,r24i1p1f1,r16i1p1f1,r3i1p1f1,r2i1p1f1,r37i1p1f1,r20i1p1f1,r34i1p1f1,r26i1p1f1,r50i1p1f1,r48i1p1f1,r14i1p1f1,r6i1p1f1,r21i1p1f1,r49i1p1f1,r29i1p1f1,r39i1p1f1
2010-07-16 12:00:00,13602201000000.0,16258851000000.0,17371878000000.0,16343340000000.0,15265994000000.0,15630778000000.0,15688995000000.0,15878658000000.0,14425900000000.0,14607669000000.0,13617804000000.0,14516612000000.0,16174345000000.0,15903605000000.0,15224819000000.0,11321012000000.0,15506813000000.0,16640601000000.0,14301004000000.0,15608131000000.0,14210700000000.0,13926587000000.0,13528347000000.0,15720130000000.0,14009974000000.0,16421103000000.0,13638576000000.0,14285258000000.0,15911927000000.0,13326318000000.0,14091379000000.0,13893812000000.0,15890351000000.0,14614450000000.0,14254070000000.0,14086096000000.0,13332441000000.0,17264951000000.0,14755798000000.0,14382921000000.0,14724525000000.0,14487564000000.0,15504971000000.0,14379907000000.0,14193482000000.0,13730546000000.0,14037522000000.0,16236216000000.0,16556710000000.0,15186333000000.0
2010-08-16 12:00:00,9360048000000.0,12043058000000.0,13145142000000.0,12129799000000.0,10791703000000.0,11547758000000.0,11524622000000.0,11688406000000.0,10010029000000.0,10502311000000.0,9521984000000.0,10642990000000.0,11709882000000.0,11672092000000.0,10978719000000.0,7522845000000.0,11315867000000.0,12441149000000.0,10145581000000.0,11414559000000.0,9980952000000.0,9758126000000.0,9396318000000.0,11157362000000.0,9893154000000.0,12169825000000.0,9252465000000.0,9851822000000.0,11910555000000.0,8969273000000.0,9760397000000.0,9978624000000.0,11873508000000.0,10155979000000.0,10310066000000.0,9775486000000.0,9152261000000.0,12905643000000.0,10703134000000.0,10172034000000.0,10670424000000.0,10350050000000.0,11038988000000.0,10369555000000.0,9954753000000.0,9712497000000.0,9916683000000.0,11769869000000.0,12511264000000.0,10814130000000.0
2010-09-16 00:00:00,8123213400000.0,10817792000000.0,11977765000000.0,10802474000000.0,9587940000000.0,10401184000000.0,10403153000000.0,10335512000000.0,8900300000000.0,9371052000000.0,8246788600000.0,9331131000000.0,10482804000000.0,10308765000000.0,9731970000000.0,6631362000000.0,10220340000000.0,11157555000000.0,8901351000000.0,10152158000000.0,8937217000000.0,8555471000000.0,8326198300000.0,10090405000000.0,8737336000000.0,10987124000000.0,8063211300000.0,8736748000000.0,10820754000000.0,8001112000000.0,8470663300000.0,8710004400000.0,10731141000000.0,9066522000000.0,9140248000000.0,8602318000000.0,8137450000000.0,11713104000000.0,9574336000000.0,9175489000000.0,9625103000000.0,9223423000000.0,10091166000000.0,9365611000000.0,8746097000000.0,8598054000000.0,8757645400000.0,10477556000000.0,11330754000000.0,9947207000000.0
2010-10-16 12:00:00,9259566000000.0,11742866000000.0,12794148000000.0,11784896000000.0,10985345000000.0,11491900000000.0,11750294000000.0,11284263000000.0,10032990000000.0,10396678000000.0,9285793000000.0,10181841000000.0,11663281000000.0,11515834000000.0,10714256000000.0,7604303000000.0,11383614000000.0,12314182000000.0,9966877000000.0,11159888000000.0,9881415000000.0,9430977000000.0,9315184000000.0,11275624000000.0,9917858000000.0,12014042000000.0,9236465000000.0,9845864000000.0,11809402000000.0,8865879000000.0,9568989000000.0,9582888000000.0,11799764000000.0,10395024000000.0,10266113000000.0,9867937000000.0,9089737000000.0,12866678000000.0,10729032000000.0,10359412000000.0,10589037000000.0,10322836000000.0,11374252000000.0,10274199000000.0,9725238000000.0,9515519000000.0,9670889000000.0,11532560000000.0,12463449000000.0,11262081000000.0
2010-11-16 00:00:00,11324179000000.0,14003514000000.0,14505682000000.0,13745781000000.0,13358853000000.0,13601507000000.0,14003263000000.0,13263079000000.0,12144855000000.0,12568877000000.0,11405143000000.0,12266197000000.0,13948665000000.0,13650300000000.0,12822461000000.0,9572392000000.0,13299539000000.0,14407336000000.0,12018604000000.0,13295022000000.0,11791242000000.0,11588835000000.0,11193354000000.0,13411494000000.0,12136751000000.0,14233339000000.0,11242245000000.0,12058964000000.0,13760939000000.0,10959513000000.0,11625979000000.0,11746176000000.0,13983447000000.0,12707330000000.0,12277934000000.0,12152673000000.0,11116657000000.0,14802020000000.0,12828667000000.0,12385493000000.0,12604204000000.0,12497214000000.0,13478640000000.0,12207723000000.0,11782539000000.0,11511845000000.0,11697591000000.0,13557148000000.0,14523033000000.0,13288080000000.0
2010-12-16 12:00:00,13694246000000.0,16530397000000.0,16653750000000.0,15980843000000.0,15611682000000.0,15660203000000.0,16512489000000.0,15769801000000.0,14739018000000.0,15211413000000.0,14029045000000.0,14793256000000.0,16538203000000.0,15946205000000.0,15311877000000.0,12067827000000.0,15621679000000.0,16749627000000.0,14437968000000.0,15704422000000.0,14039200000000.0,14218323000000.0,13717104000000.0,15956913000000.0,14505352000000.0,17033289000000.0,13750208000000.0,14557178000000.0,16263954000000.0,13553803000000.0,13962929000000.0,14185577000000.0,16354729000000.0,15380010000000.0,14459212000000.0,14632943000000.0,13469311000000.0,17001933000000.0,15127139000000.0,14782795000000.0,14824793000000.0,15063518000000.0,15587915000000.0,14504593000000.0,14123595000000.0,13847247000000.0,14330814000000.0,15763437000000.0,16943646000000.0,15567258000000.0
2011-01-16 12:00:00,16226343000000.0,19241386000000.0,19086208000000.0,18429700000000.0,18174435000000.0,18081502000000.0,19267376000000.0,18405223000000.0,17277831000000.0,17907071000000.0,16583355000000.0,17507440000000.0,19427314000000.0,18428312000000.0,17691980000000.0,14669678000000.0,18218404000000.0,19103824000000.0,16903905000000.0,18453630000000.0,16448022000000.0,17110124000000.0,16263499000000.0,18833182000000.0,17046927000000.0,19988212000000.0,16500197000000.0,17292830000000.0,18631660000000.0,16515842000000.0,16576544000000.0,16809802000000.0,19078494000000.0,18152214000000.0,16809781000000.0,17226478000000.0,16028467000000.0,19296143000000.0,17655717000000.0,17346790000000.0,17177559000000.0,18073810000000.0,18224066000000.0,17217366000000.0,16544414000000.0,16442915000000.0,16976886000000.0,18286289000000.0,19739936000000.0,18182264000000.0
2011-02-15 00:00:00,18582897000000.0,21463837000000.0,21435626000000.0,20761205000000.0,20571165000000.0,20717108000000.0,21703170000000.0,20866161000000.0,19899022000000.0,20237130000000.0,19063363000000.0,19985949000000.0,22273103000000.0,20863756000000.0,19931783000000.0,17029097000000.0,20541843000000.0,21367970000000.0,19154640000000.0,20909641000000.0,18731007000000.0,19591451000000.0,18582038000000.0,21551966000000.0,19566286000000.0,22221408000000.0,18821780000000.0,19672364000000.0,20845026000000.0,18965250000000.0,19182446000000.0,19326745000000.0,21383073000000.0,20636362000000.0,19032976000000.0,19380518000000.0,18297876000000.0,21712096000000.0,20034846000000.0,19535413000000.0,19400338000000.0,20687245000000.0,20334504000000.0,19560390000000.0,18730898000000.0,19022146000000.0,19495610000000.0,20436010000000.0,22282328000000.0,20519735000000.0
2011-03-16 12:00:00,20267162000000.0,23315471000000.0,23363360000000.0,22609900000000.0,22394498000000.0,22837824000000.0,23522426000000.0,22795296000000.0,22121280000000.0,22038220000000.0,21166000000000.0,22135001000000.0,24420895000000.0,22601204000000.0,21877408000000.0,18878910000000.0,22393343000000.0,23162197000000.0,21076107000000.0,22798337000000.0,20429012000000.0,21683778000000.0,20603986000000.0,23685245000000.0,21600466000000.0,23915220000000.0,20746011000000.0,21688547000000.0,22836928000000.0,20903017000000.0,21327382000000.0,21145118000000.0,23446742000000.0,22814097000000.0,20785379000000.0,21215360000000.0,20146054000000.0,23595814000000.0,22040399000000.0,21299592000000.0,21485770000000.0,22704994000000.0,22134793000000.0,21561399000000.0,20459618000000.0,21065672000000.0,21580315000000.0,22345102000000.0,24231073000000.0,22421801000000.0
2011-04-16 00:00:00,21254132000000.0,24439784000000.0,24274341000000.0,23695119000000.0,23533395000000.0,24204217000000.0,24760755000000.0,24000340000000.0,23520568000000.0,23123183000000.0,22483881000000.0,23611500000000.0,25766880000000.0,23606264000000.0,23056913000000.0,20041655000000.0,23654056000000.0,24420492000000.0,22411708000000.0,23936406000000.0,21661554000000.0,22852267000000.0,21884096000000.0,25118076000000.0,22835288000000.0,25309177000000.0,22042414000000.0,23112268000000.0,24122761000000.0,22302834000000.0,22559070000000.0,22431381000000.0,24885389000000.0,24120952000000.0,22078412000000.0,22435345000000.0,21238330000000.0,24832640000000.0,23249514000000.0,22335812000000.0,22594498000000.0,24146528000000.0,23544780000000.0,22709216000000.0,21560260000000.0,22512189000000.0,22746514000000.0,23346171000000.0,25399822000000.0,23558286000000.0
2011-05-16 12:00:00,21078152000000.0,24203910000000.0,23987564000000.0,23194484000000.0,23323853000000.0,24001275000000.0,24539190000000.0,23806794000000.0,23292904000000.0,23194015000000.0,22223874000000.0,23618906000000.0,25747300000000.0,23486620000000.0,22877825000000.0,19764213000000.0,23685918000000.0,24184020000000.0,22349154000000.0,23616675000000.0,21383413000000.0,22683811000000.0,21869736000000.0,24810750000000.0,22522288000000.0,25226574000000.0,22030030000000.0,23097804000000.0,23683716000000.0,22499302000000.0,22303302000000.0,22349192000000.0,24883585000000.0,24072902000000.0,21894433000000.0,22222616000000.0,21105337000000.0,24656522000000.0,22991895000000.0,22140366000000.0,22512950000000.0,24042510000000.0,23511546000000.0,22544399000000.0,20886898000000.0,22230880000000.0,22535565000000.0,23090048000000.0,25258023000000.0,23479678000000.0
2011-06-16 00:00:00,17721314000000.0,21024257000000.0,20844454000000.0,20073890000000.0,20290317000000.0,20841908000000.0,21607993000000.0,20702190000000.0,20396452000000.0,20476198000000.0,19503262000000.0,21058270000000.0,22974216000000.0,20765164000000.0,20146653000000.0,16883370000000.0,20980599000000.0,20871943000000.0,19860944000000.0,20355370000000.0,18145188000000.0,19519997000000.0,19023117000000.0,22102682000000.0,19638358000000.0,22458036000000.0,19291330000000.0,20144200000000.0,20351883000000.0,20117279000000.0,19203688000000.0,19275237000000.0,22124056000000.0,20972309000000.0,19354347000000.0,19532526000000.0,18383697000000.0,21540964000000.0,19803517000000.0,19161665000000.0,19810031000000.0,20980080000000.0,21040164000000.0,19903090000000.0,17756670000000.0,19484510000000.0,19979758000000.0,19930613000000.0,22514915000000.0,20974737000000.0
2011-07-16 12:00:00,12123902000000.0,15601153000000.0,14901819000000.0,14815127000000.0,14724879000000.0,14918755000000.0,15819646000000.0,15171991000000.0,14948344000000.0,14254831000000.0,14490087000000.0,15789111000000.0,17396388000000.0,15773902000000.0,14372951000000.0,11660098000000.0,15798554000000.0,15324561000000.0,14662921000000.0,14867575000000.0,12695426000000.0,13938939000000.0,13355272000000.0,17152632000000.0,14242481000000.0,16482708000000.0,13815960000000.0,14834014000000.0,14882779000000.0,14470875000000.0,13471547000000.0,13698540000000.0,16542517000000.0,14792229000000.0,14827273000000.0,13913698000000.0,12348476000000.0,15998371000000.0,14421682000000.0,13424562000000.0,14203259000000.0,14935385000000.0,16090996000000.0,15129863000000.0,12832631000000.0,14110605000000.0,14611160000000.0,14880883000000.0,17484893000000.0,15061496000000.0
2011-08-16 12:00:00,8172483000000.0,11332867000000.0,10525161000000.0,10498129000000.0,10351248000000.0,10836765000000.0,11272044000000.0,11342623000000.0,11245446000000.0,10225946000000.0,10507496000000.0,11794916000000.0,13060968000000.0,11849792000000.0,10136933000000.0,7818232000000.0,11509378000000.0,10861073000000.0,10387130000000.0,10720969000000.0,8890669000000.0,9775377000000.0,9270541000000.0,12802659000000.0,9892919000000.0,11907681000000.0,10052760000000.0,10698738000000.0,11170304000000.0,10114604000000.0,8858549000000.0,9715782000000.0,12399176000000.0,10675319000000.0,11117196000000.0,9674808000000.0,7973026000000.0,11618962000000.0,10011200000000.0,9431562000000.0,10579989000000.0,10744313000000.0,12047954000000.0,11100520000000.0,9278680000000.0,10026348000000.0,10355301000000.0,10901979000000.0,13319149000000.0,10772420000000.0
2011-09-16 00:00:00,7157398000000.0,10262841000000.0,9506807000000.0,9341829000000.0,9275275000000.0,9687985000000.0,10071138000000.0,10310076000000.0,10166406000000.0,9155170000000.0,9345062000000.0,10908120000000.0,11714574000000.0,10712852000000.0,9036201000000.0,6811820000000.0,10261336000000.0,9699822000000.0,9384197000000.0,9249865000000.0,7697857500000.0,8557860000000.0,8115538400000.0,11656902000000.0,8587673000000.0,10668105000000.0,9145708000000.0,9510477000000.0,10094354000000.0,9028135000000.0,7790713000000.0,8574396000000.0,11308907000000.0,9488873000000.0,10070741000000.0,8437951000000.0,7085948400000.0,10245539000000.0,8816734000000.0,8399481000000.0,9691378000000.0,9578249000000.0,10801609000000.0,9901925000000.0,8476144700000.0,8839351000000.0,9352247000000.0,9599218000000.0,12326523000000.0,9731927000000.0
2011-10-16 12:00:00,7948703000000.0,11465548000000.0,10546781000000.0,10329711000000.0,10628201000000.0,10722176000000.0,11346606000000.0,11298413000000.0,11093278000000.0,10384859000000.0,10434621000000.0,12107836000000.0,12780172000000.0,11388469000000.0,10191071000000.0,7641415000000.0,11037978000000.0,10747306000000.0,10525784000000.0,10470260000000.0,8479386400000.0,9620053000000.0,9037888000000.0,13045216000000.0,9244842000000.0,11563421000000.0,10256296000000.0,10549360000000.0,11029328000000.0,10389348000000.0,8999774000000.0,9669252000000.0,12355636000000.0,10422383000000.0,11046208000000.0,9408222000000.0,8224180300000.0,11258837000000.0,10187735000000.0,9368102000000.0,10580875000000.0,10604394000000.0,11897820000000.0,10906120000000.0,9296220000000.0,9880118000000.0,10331569000000.0,10580971000000.0,13457984000000.0,11032425000000.0
2011-11-16 00:00:00,9978591000000.0,13428314000000.0,12888043000000.0,12306180000000.0,12802217000000.0,12927794000000.0,13568240000000.0,13324217000000.0,13013262000000.0,12530689000000.0,12555712000000.0,14123982000000.0,14885354000000.0,13165365000000.0,12496885000000.0,9612800000000.0,12601645000000.0,12967588000000.0,12605626000000.0,12559862000000.0,10428457000000.0,11842859000000.0,11016721000000.0,15055664000000.0,11319770000000.0,13688466000000.0,12246393000000.0,12702784000000.0,13089713000000.0,12527123000000.0,11372724000000.0,11843725000000.0,14515188000000.0,12341259000000.0,13028645000000.0,11806340000000.0,10152105000000.0,13393241000000.0,12154445000000.0,11513725000000.0,12541028000000.0,12737971000000.0,13996867000000.0,12997823000000.0,11293813000000.0,11962053000000.0,12490592000000.0,12532073000000.0,15445811000000.0,13249602000000.0
2011-12-16 12:00:00,12337149000000.0,15600200000000.0,15237298000000.0,14773305000000.0,15225430000000.0,15481324000000.0,16151863000000.0,15764898000000.0,15182789000000.0,14694188000000.0,15013025000000.0,16456203000000.0,17201807000000.0,15424190000000.0,14900434000000.0,11806691000000.0,14960534000000.0,15350969000000.0,15026719000000.0,14734501000000.0,13005024000000.0,14529223000000.0,13352685000000.0,17357978000000.0,13903083000000.0,16111518000000.0,14630538000000.0,15185639000000.0,15539131000000.0,14834339000000.0,14081730000000.0,14210338000000.0,16780183000000.0,15026241000000.0,15229992000000.0,14473493000000.0,12745913000000.0,16052681000000.0,14638011000000.0,13830088000000.0,14806474000000.0,15368377000000.0,16464568000000.0,15400889000000.0,13466927000000.0,14465822000000.0,14828985000000.0,15061421000000.0,18073648000000.0,15768309000000.0
2012-01-16 12:00:00,14910042000000.0,17856037000000.0,17502869000000.0,17501130000000.0,17918413000000.0,18142672000000.0,18946013000000.0,18407450000000.0,17608124000000.0,17337587000000.0,17415203000000.0,19177025000000.0,19863104000000.0,17992302000000.0,17440973000000.0,14080479000000.0,17489602000000.0,17942492000000.0,17614303000000.0,17092057000000.0,15762706000000.0,17165807000000.0,15695448000000.0,19871840000000.0,16583154000000.0,18711930000000.0,17081997000000.0,17915860000000.0,17913290000000.0,17523777000000.0,16983452000000.0,16694804000000.0,19258394000000.0,17959140000000.0,17546324000000.0,17106400000000.0,15490163000000.0,18684572000000.0,17136355000000.0,16382667000000.0,17258378000000.0,18223037000000.0,19183648000000.0,17809355000000.0,15902582000000.0,17280832000000.0,17282734000000.0,17638850000000.0,20974422000000.0,18341550000000.0
2012-02-15 12:00:00,17627397000000.0,20158666000000.0,19862833000000.0,19857391000000.0,20202767000000.0,20589195000000.0,21385127000000.0,20674926000000.0,19918792000000.0,19673430000000.0,19945616000000.0,21354177000000.0,22431817000000.0,20336480000000.0,19764053000000.0,16347398000000.0,19821475000000.0,20488361000000.0,20097482000000.0,19459459000000.0,17935003000000.0,19618115000000.0,17992054000000.0,22018276000000.0,18840539000000.0,20955863000000.0,19352766000000.0,20379951000000.0,20149942000000.0,19946579000000.0,19560978000000.0,19073870000000.0,21469021000000.0,20471830000000.0,19839510000000.0,19550525000000.0,17740855000000.0,20970404000000.0,19716517000000.0,18577348000000.0,19541430000000.0,20853115000000.0,21448293000000.0,20041783000000.0,18087624000000.0,19783380000000.0,19688304000000.0,19970168000000.0,23343923000000.0,20687842000000.0
